customer_id,primary_store_id,region_tier,age,income_bracket,digital_literacy_score,registration_date
CUST008915,STR0049,Tier 2,44,15-25K,5.21772851906033,2023-11-01
CUST008916,STR0040,Metro,35,50-75K,8.845717908446344,2023-07-13
CUST008917,STR0039,Metro,27,25-50K,4.719532487765063,2023-02-28
CUST008918,STR0017,Metro,19,25-50K,9.508932810040697,2024-01-28
CUST008919,STR0040,Metro,39,25-50K,9.98068383886636,2023-10-14
CUST008920,STR0069,Tier 2,42,25-50K,4.785057953168012,2024-03-12
CUST008921,STR0040,Metro,43,25-50K,5.096654849638706,2023-12-22
CUST008922,STR0046,Tier 2,19,15-25K,5.984568031182262,2023-08-28
CUST008923,STR0055,Tier 2,39,25-50K,7.155418293873395,2023-12-11
CUST008924,STR0031,Metro,33,25-50K,9.502043415474983,2023-03-27
CUST008925,STR0002,Metro,44,50-75K,4.985537233021349,2023-04-16
CUST008926,STR0024,Metro,28,75K+,7.539238122425852,2023-07-13
CUST008927,STR0017,Metro,38,25-50K,8.365950995592087,2023-02-11
CUST008928,STR0005,Metro,35,75K+,6.221952649770154,2023-03-14
CUST008929,STR0013,Metro,37,50-75K,8.11167650628862,2023-08-03
CUST008930,STR0023,Metro,27,50-75K,6.660043105684548,2023-05-08
CUST008931,STR0027,Metro,38,25-50K,9.22443085324306,2023-04-02
CUST008932,STR0036,Metro,34,25-50K,6.97154951869163,2023-11-18
CUST008933,STR0011,Metro,33,50-75K,4.711876688361338,2024-01-07
CUST008934,STR0008,Metro,23,75K+,8.59298729047533,2023-07-05
CUST008935,STR0019,Metro,21,25-50K,8.389693002395038,2023-05-08
CUST008936,STR0020,Metro,34,25-50K,8.33919699675842,2023-02-03
CUST008937,STR0088,Tier 3,31,10-15K,5.066599233722831,2023-02-02
CUST008938,STR0101,Tier 3,32,15-25K,3.2856047259446406,2023-04-23
CUST008939,STR0078,Tier 2,29,25-50K,6.8244296579637185,2023-10-28
CUST008940,STR0083,Tier 2,25,50-75K,4.412949578742473,2023-01-22
CUST008941,STR0066,Tier 2,53,25-50K,4.074257025988367,2023-09-26
CUST008942,STR0001,Metro,48,25-50K,4.594352038542584,2023-07-22
CUST008943,STR0043,Tier 2,35,50-75K,7.364062386686823,2023-07-27
CUST008944,STR0034,Metro,29,25-50K,8.729698138645375,2023-12-16
CUST008945,STR0063,Tier 2,27,50-75K,5.786024129913972,2023-07-02
CUST008946,STR0017,Metro,36,25-50K,6.759383745056314,2024-02-14
CUST008947,STR0014,Metro,36,25-50K,6.13028405970186,2023-01-06
CUST008948,STR0071,Tier 2,21,25-50K,5.4371250994634535,2024-03-08
CUST008949,STR0001,Metro,49,50-75K,8.573507996672294,2023-02-17
CUST008950,STR0103,Tier 3,29,10-15K,3.656843143910077,2023-06-28
CUST008951,STR0070,Tier 2,43,25-50K,6.883659704206593,2023-01-19
CUST008952,STR0019,Metro,32,75K+,4.801736138093022,2023-02-28
CUST008953,STR0017,Metro,31,25-50K,8.357300655150663,2023-07-23
CUST008954,STR0035,Metro,27,50-75K,5.732813112660289,2023-06-10
CUST008955,STR0101,Tier 3,21,15-25K,3.883782363960435,2023-12-11
CUST008956,STR0079,Tier 2,41,50-75K,4.713695939975242,2023-02-06
CUST008957,STR0031,Metro,24,75K+,5.396104418694274,2023-10-29
CUST008958,STR0098,Tier 3,34,15-25K,4.98551019899013,2024-01-27
CUST008959,STR0072,Tier 2,26,15-25K,4.025812841505706,2024-01-09
CUST008960,STR0112,Tier 3,27,10-15K,6.880493046332209,2023-09-28
CUST008961,STR0061,Tier 2,35,15-25K,5.229687359536116,2023-09-06
CUST008962,STR0034,Metro,31,50-75K,9.466407691361695,2023-08-04
CUST008963,STR0051,Tier 2,35,15-25K,7.5443438420921565,2023-07-02
CUST008964,STR0078,Tier 2,47,50-75K,5.540437487713595,2023-03-11
CUST008965,STR0025,Metro,26,50-75K,9.66060342798172,2024-01-04
CUST008966,STR0025,Metro,36,75K+,5.940755942247681,2023-03-05
CUST008967,STR0026,Metro,30,50-75K,4.266199486305718,2023-12-13
CUST008968,STR0039,Metro,32,25-50K,5.938146053131654,2024-01-31
CUST008969,STR0083,Tier 2,49,15-25K,4.89815534643583,2023-08-28
CUST008970,STR0015,Metro,33,50-75K,4.512937300796272,2023-12-15
CUST008971,STR0109,Tier 3,27,15-25K,6.722953623813089,2023-03-08
CUST008972,STR0016,Metro,28,50-75K,4.738074657422519,2023-05-14
CUST008973,STR0028,Metro,44,50-75K,9.522969255316,2023-04-22
CUST008974,STR0018,Metro,36,75K+,6.839636998173818,2023-12-10
CUST008975,STR0075,Tier 2,27,25-50K,7.333242767837302,2023-03-22
CUST008976,STR0049,Tier 2,18,15-25K,5.862561083725089,2024-02-15
CUST008977,STR0041,Tier 2,44,50-75K,3.3437004424298107,2023-02-07
CUST008978,STR0103,Tier 3,18,10-15K,7.010799832870863,2024-02-16
CUST008979,STR0013,Metro,30,50-75K,9.394645506830308,2023-04-16
CUST008980,STR0060,Tier 2,46,25-50K,4.593850013718669,2023-03-23
CUST008981,STR0066,Tier 2,36,15-25K,4.849829847483102,2024-01-06
CUST008982,STR0069,Tier 2,30,50-75K,4.26969394312667,2023-10-21
CUST008983,STR0098,Tier 3,24,15-25K,4.125975565536317,2023-02-26
CUST008984,STR0046,Tier 2,19,25-50K,3.7355429219072187,2023-08-04
CUST008985,STR0011,Metro,23,75K+,6.6646804069112955,2023-08-12
CUST008986,STR0040,Metro,18,25-50K,7.989438012069442,2023-09-04
CUST008987,STR0041,Tier 2,22,15-25K,4.282948859048237,2023-03-05
CUST008988,STR0062,Tier 2,41,15-25K,4.382114084581348,2023-06-22
CUST008989,STR0034,Metro,18,75K+,8.09608897726326,2024-01-07
CUST008990,STR0035,Metro,25,75K+,4.860266811974352,2023-04-01
CUST008991,STR0001,Metro,27,50-75K,7.736709980349248,2023-01-05
CUST008992,STR0019,Metro,32,75K+,7.945436217809303,2024-02-19
CUST008993,STR0004,Metro,26,75K+,7.459426817884318,2023-01-04
CUST008994,STR0075,Tier 2,29,50-75K,7.313826511626576,2023-07-08
CUST008995,STR0059,Tier 2,32,50-75K,7.724007523010531,2023-02-07
CUST008996,STR0035,Metro,21,25-50K,7.997885520175658,2023-12-14
CUST008997,STR0063,Tier 2,45,25-50K,3.965242680406419,2023-06-30
CUST008998,STR0026,Metro,29,75K+,5.620945424649431,2023-11-09
CUST008999,STR0093,Tier 3,38,10-15K,7.75953888470049,2023-04-10
CUST009000,STR0049,Tier 2,41,15-25K,4.511625431371087,2023-01-08
CUST009001,STR0061,Tier 2,30,25-50K,3.7615460315510827,2023-02-03
CUST009002,STR0019,Metro,26,50-75K,5.506681502540786,2024-02-16
CUST009003,STR0079,Tier 2,37,25-50K,4.491405933295341,2023-01-09
CUST009004,STR0040,Metro,39,25-50K,6.473402305369213,2023-01-23
CUST009005,STR0119,Tier 3,45,10-15K,5.564311559107133,2023-12-02
CUST009006,STR0001,Metro,30,75K+,6.759447984663038,2023-05-18
CUST009007,STR0016,Metro,40,50-75K,5.56897112385885,2024-03-18
CUST009008,STR0036,Metro,43,25-50K,8.979091908584156,2023-06-08
CUST009009,STR0120,Tier 3,45,15-25K,6.817257408083622,2023-07-22
CUST009010,STR0032,Metro,35,50-75K,9.81444505792566,2023-07-10
CUST009011,STR0058,Tier 2,39,25-50K,4.615168732500639,2023-03-23
CUST009012,STR0099,Tier 3,39,10-15K,5.800582795503287,2024-02-14
CUST009013,STR0074,Tier 2,42,25-50K,4.927600950782772,2023-11-09
CUST009014,STR0087,Tier 3,38,15-25K,5.6218796620127485,2024-03-20
CUST009015,STR0013,Metro,46,50-75K,6.628145976497743,2023-05-23
CUST009016,STR0013,Metro,27,25-50K,9.559678155221215,2023-08-27
CUST009017,STR0066,Tier 2,30,15-25K,3.136131917582547,2024-02-11
CUST009018,STR0019,Metro,41,75K+,8.553029395791416,2023-02-24
CUST009019,STR0046,Tier 2,39,15-25K,3.458512309251992,2023-03-17
CUST009020,STR0029,Metro,39,75K+,5.352019839680136,2023-11-21
CUST009021,STR0019,Metro,30,25-50K,9.458460220810569,2023-02-20
CUST009022,STR0080,Tier 2,37,15-25K,4.805117200559041,2023-01-19
CUST009023,STR0023,Metro,38,50-75K,9.475342491805812,2024-01-05
CUST009024,STR0027,Metro,23,50-75K,5.384240803134064,2023-02-04
CUST009025,STR0014,Metro,31,50-75K,4.564014495961912,2023-05-09
CUST009026,STR0050,Tier 2,18,50-75K,3.4790937514046414,2024-02-17
CUST009027,STR0040,Metro,34,50-75K,6.723289089103918,2023-09-11
CUST009028,STR0014,Metro,35,50-75K,8.883392164182947,2023-09-11
CUST009029,STR0079,Tier 2,43,15-25K,7.475054572740158,2023-02-19
CUST009030,STR0035,Metro,32,75K+,5.707147256342862,2024-01-21
CUST009031,STR0006,Metro,34,50-75K,4.323846974541277,2024-01-31
CUST009032,STR0041,Tier 2,36,50-75K,7.3916547720938315,2023-12-26
CUST009033,STR0009,Metro,20,75K+,9.777151022641336,2023-03-02
CUST009034,STR0077,Tier 2,45,25-50K,6.681259314286237,2023-01-20
CUST009035,STR0054,Tier 2,51,15-25K,5.143777253752532,2023-02-22
CUST009036,STR0009,Metro,39,75K+,9.244074664971258,2023-09-01
CUST009037,STR0017,Metro,36,50-75K,4.5588288869721385,2024-01-04
CUST009038,STR0111,Tier 3,18,10-15K,7.099461646101224,2024-01-18
CUST009039,STR0052,Tier 2,47,50-75K,7.960041723966472,2023-10-14
CUST009040,STR0011,Metro,43,50-75K,8.114777791837335,2023-12-10
CUST009041,STR0014,Metro,26,50-75K,9.296004308224537,2023-09-06
CUST009042,STR0007,Metro,28,50-75K,5.467857512015397,2024-01-26
CUST009043,STR0040,Metro,31,25-50K,6.40652326067406,2023-11-05
CUST009044,STR0011,Metro,33,25-50K,4.642932546899909,2023-05-22
CUST009045,STR0073,Tier 2,43,50-75K,7.139893336986578,2023-02-05
CUST009046,STR0022,Metro,38,75K+,7.581244259413702,2023-07-09
CUST009047,STR0026,Metro,29,75K+,9.954021848728388,2024-02-27
CUST009048,STR0006,Metro,28,25-50K,5.117230820654843,2023-03-12
CUST009049,STR0014,Metro,31,75K+,9.739138547654353,2024-01-03
CUST009050,STR0068,Tier 2,36,15-25K,3.237489777980281,2023-03-31
CUST009051,STR0012,Metro,33,25-50K,5.758050845313354,2024-02-18
CUST009052,STR0051,Tier 2,32,15-25K,3.5399090619877227,2023-12-27
CUST009053,STR0010,Metro,29,50-75K,8.00315421189986,2023-05-25
CUST009054,STR0023,Metro,40,50-75K,4.221196972141051,2023-12-18
CUST009055,STR0004,Metro,18,25-50K,7.969752052789689,2024-03-15
CUST009056,STR0106,Tier 3,58,15-25K,6.491981638534403,2023-07-03
CUST009057,STR0037,Metro,22,25-50K,9.091675944932977,2023-05-22
CUST009058,STR0045,Tier 2,41,25-50K,4.576923541467459,2023-01-31
CUST009059,STR0023,Metro,32,50-75K,7.9089164627707,2024-03-06
CUST009060,STR0003,Metro,39,50-75K,6.990928848554638,2023-10-24
CUST009061,STR0045,Tier 2,38,15-25K,5.258851603143109,2023-07-07
CUST009062,STR0010,Metro,24,75K+,5.468768602203302,2023-08-20
CUST009063,STR0031,Metro,25,50-75K,5.982568179262489,2024-02-01
CUST009064,STR0076,Tier 2,35,15-25K,3.9826076161752906,2023-04-17
CUST009065,STR0116,Tier 3,42,10-15K,7.9907029480552385,2023-12-05
CUST009066,STR0027,Metro,44,25-50K,6.2027623819104525,2023-11-17
CUST009067,STR0087,Tier 3,44,10-15K,5.69953531901593,2023-11-15
CUST009068,STR0096,Tier 3,29,10-15K,3.9154963486529057,2023-10-06
CUST009069,STR0040,Metro,31,75K+,6.250876917529681,2024-03-21
CUST009070,STR0007,Metro,38,25-50K,8.449832125029701,2023-04-18
CUST009071,STR0029,Metro,38,75K+,6.2833365296744255,2024-01-15
CUST009072,STR0033,Metro,25,75K+,8.855632478041189,2023-11-17
CUST009073,STR0013,Metro,26,50-75K,4.811024933104532,2023-02-25
CUST009074,STR0006,Metro,31,50-75K,8.295345228068797,2024-02-03
CUST009075,STR0071,Tier 2,20,25-50K,4.291968377430271,2024-01-21
CUST009076,STR0071,Tier 2,38,25-50K,6.036201216694365,2023-10-11
CUST009077,STR0047,Tier 2,39,15-25K,3.45464380566649,2023-09-20
CUST009078,STR0035,Metro,37,25-50K,8.356253783649818,2024-02-14
CUST009079,STR0053,Tier 2,28,15-25K,3.9308213424148146,2023-09-20
CUST009080,STR0004,Metro,30,50-75K,7.8168469564887655,2023-11-17
CUST009081,STR0029,Metro,48,50-75K,9.525156342155972,2024-02-20
CUST009082,STR0110,Tier 3,37,15-25K,4.448396114755527,2024-01-08
CUST009083,STR0057,Tier 2,42,25-50K,6.020901033194546,2024-02-24
CUST009084,STR0057,Tier 2,31,15-25K,3.5131108551752566,2023-04-15
CUST009085,STR0026,Metro,38,50-75K,6.929364880110379,2023-08-27
CUST009086,STR0048,Tier 2,34,25-50K,6.29473118488634,2023-08-13
CUST009087,STR0099,Tier 3,40,10-15K,4.756720635914838,2023-10-01
CUST009088,STR0034,Metro,35,75K+,9.760120958296124,2024-01-12
CUST009089,STR0025,Metro,39,25-50K,7.690253060470139,2023-04-18
CUST009090,STR0087,Tier 3,54,15-25K,7.684586059525959,2024-03-20
CUST009091,STR0027,Metro,35,75K+,5.9110359754303845,2023-09-17
CUST009092,STR0017,Metro,32,50-75K,5.67981423895414,2023-02-02
CUST009093,STR0082,Tier 2,18,25-50K,3.1891098755761456,2023-10-06
CUST009094,STR0009,Metro,44,50-75K,5.2521386620854535,2023-01-25
CUST009095,STR0058,Tier 2,44,50-75K,5.162927992617209,2023-03-28
CUST009096,STR0106,Tier 3,30,15-25K,6.385341174128865,2024-01-27
CUST009097,STR0036,Metro,33,25-50K,7.84314301120339,2023-05-07
CUST009098,STR0028,Metro,35,75K+,9.125059009592889,2023-07-27
CUST009099,STR0034,Metro,19,75K+,6.468274183355471,2024-01-15
CUST009100,STR0053,Tier 2,50,15-25K,7.56776204333562,2023-06-20
CUST009101,STR0060,Tier 2,39,15-25K,4.54843578600202,2023-03-08
CUST009102,STR0004,Metro,37,75K+,6.384188040312341,2023-11-17
CUST009103,STR0036,Metro,33,50-75K,4.904650433410288,2023-06-01
CUST009104,STR0007,Metro,24,50-75K,5.561551508814112,2023-01-04
CUST009105,STR0107,Tier 3,18,10-15K,7.015355514761483,2023-10-20
CUST009106,STR0006,Metro,32,50-75K,6.860885353337012,2023-10-04
CUST009107,STR0101,Tier 3,46,10-15K,5.0698339363029215,2023-04-19
CUST009108,STR0037,Metro,38,50-75K,6.341648607965505,2023-12-21
CUST009109,STR0080,Tier 2,24,15-25K,4.362680215702239,2023-01-12
CUST009110,STR0054,Tier 2,26,50-75K,6.771008365308432,2023-12-21
CUST009111,STR0074,Tier 2,35,25-50K,3.7220632935060016,2023-04-29
CUST009112,STR0028,Metro,44,25-50K,8.609755926632454,2024-02-29
CUST009113,STR0109,Tier 3,50,10-15K,4.721410725072455,2023-03-28
CUST009114,STR0108,Tier 3,27,10-15K,3.2046397195183673,2024-01-21
CUST009115,STR0019,Metro,23,25-50K,9.5095437134334,2023-09-09
CUST009116,STR0019,Metro,36,50-75K,4.489030383930195,2023-01-21
CUST009117,STR0100,Tier 3,40,10-15K,5.773664110152075,2023-09-08
CUST009118,STR0013,Metro,42,25-50K,4.874330019545926,2023-06-15
CUST009119,STR0073,Tier 2,18,25-50K,3.198935842813586,2023-02-03
CUST009120,STR0002,Metro,44,25-50K,5.4768927608130955,2023-08-13
CUST009121,STR0034,Metro,37,25-50K,4.53500721761698,2023-09-15
CUST009122,STR0009,Metro,31,75K+,4.892834860616601,2023-03-15
CUST009123,STR0008,Metro,22,50-75K,5.926193252325101,2023-07-25
CUST009124,STR0080,Tier 2,44,15-25K,4.471513605279799,2023-04-06
CUST009125,STR0036,Metro,31,50-75K,8.239691337803954,2023-01-26
CUST009126,STR0056,Tier 2,25,15-25K,3.3033256030171727,2023-05-30
CUST009127,STR0019,Metro,18,50-75K,7.980066810431274,2023-10-09
CUST009128,STR0022,Metro,29,75K+,8.367096103940712,2024-01-07
CUST009129,STR0094,Tier 3,49,10-15K,4.848998478937471,2024-02-03
CUST009130,STR0110,Tier 3,40,10-15K,7.12095231629862,2023-03-02
CUST009131,STR0007,Metro,27,25-50K,4.2467370842677505,2023-12-18
CUST009132,STR0102,Tier 3,47,10-15K,7.380740026504814,2023-11-17
CUST009133,STR0036,Metro,31,25-50K,8.229678487941118,2023-01-06
CUST009134,STR0061,Tier 2,32,15-25K,3.0519694511337554,2023-10-31
CUST009135,STR0062,Tier 2,45,25-50K,5.443379586527817,2023-01-09
CUST009136,STR0004,Metro,43,25-50K,5.770340876195933,2023-01-12
CUST009137,STR0119,Tier 3,46,15-25K,6.087908137155152,2023-11-12
CUST009138,STR0034,Metro,34,50-75K,9.897363020475387,2023-11-23
CUST009139,STR0058,Tier 2,38,25-50K,5.295854119374286,2023-08-28
CUST009140,STR0001,Metro,38,75K+,9.972642420466098,2023-09-15
CUST009141,STR0085,Tier 2,29,25-50K,5.776217528699302,2023-06-16
CUST009142,STR0041,Tier 2,41,25-50K,6.659259567370958,2023-10-16
CUST009143,STR0052,Tier 2,45,50-75K,3.6582459613609593,2023-09-06
CUST009144,STR0059,Tier 2,41,50-75K,5.5776934024537015,2023-01-11
CUST009145,STR0064,Tier 2,26,15-25K,3.9611907480737254,2023-01-18
CUST009146,STR0019,Metro,21,75K+,4.238098156310985,2023-03-13
CUST009147,STR0008,Metro,34,25-50K,6.422572686850682,2024-01-07
CUST009148,STR0019,Metro,23,75K+,7.218301603829353,2024-02-19
CUST009149,STR0014,Metro,36,50-75K,8.532094051957339,2024-03-17
CUST009150,STR0101,Tier 3,20,10-15K,4.319801898127316,2023-01-30
CUST009151,STR0022,Metro,35,75K+,5.587741536491298,2024-01-01
CUST009152,STR0007,Metro,25,25-50K,9.251580248525642,2023-10-21
CUST009153,STR0011,Metro,33,50-75K,5.156363236888181,2023-07-13
CUST009154,STR0013,Metro,36,25-50K,9.761451845890674,2023-09-16
CUST009155,STR0032,Metro,28,75K+,8.294306466421745,2023-05-26
CUST009156,STR0048,Tier 2,35,25-50K,6.667069903533166,2024-01-17
CUST009157,STR0030,Metro,25,75K+,8.040062983253039,2023-04-28
CUST009158,STR0001,Metro,34,75K+,5.2086326334550055,2023-12-31
CUST009159,STR0089,Tier 3,46,10-15K,5.9825141931825225,2024-02-18
CUST009160,STR0013,Metro,31,50-75K,8.419385869302504,2023-10-19
CUST009161,STR0022,Metro,28,25-50K,5.629137497912566,2023-03-01
CUST009162,STR0018,Metro,32,25-50K,8.282742015697314,2023-09-26
CUST009163,STR0052,Tier 2,18,25-50K,7.683129259525488,2023-09-18
CUST009164,STR0016,Metro,35,75K+,9.00221846284247,2023-02-12
CUST009165,STR0119,Tier 3,44,10-15K,4.104454074168393,2023-12-10
CUST009166,STR0118,Tier 3,49,15-25K,7.684195952084094,2023-04-28
CUST009167,STR0002,Metro,22,25-50K,9.041294311431992,2023-05-11
CUST009168,STR0078,Tier 2,22,50-75K,4.827638285203462,2023-03-13
CUST009169,STR0099,Tier 3,31,15-25K,3.6861468847249466,2023-07-23
CUST009170,STR0006,Metro,43,50-75K,4.842160786135459,2023-04-22
CUST009171,STR0021,Metro,18,25-50K,6.729390725981422,2023-01-20
CUST009172,STR0014,Metro,30,75K+,8.46650023615377,2023-10-26
CUST009173,STR0037,Metro,38,75K+,6.848162168304206,2023-02-24
CUST009174,STR0003,Metro,34,25-50K,8.850640331595033,2023-10-02
CUST009175,STR0010,Metro,23,75K+,7.852105350008069,2023-08-08
CUST009176,STR0019,Metro,34,25-50K,4.045441372020317,2023-07-14
CUST009177,STR0109,Tier 3,32,25-50K,3.639592956240826,2023-11-12
CUST009178,STR0044,Tier 2,33,50-75K,5.227237892639218,2023-07-28
CUST009179,STR0052,Tier 2,52,15-25K,4.350117378798036,2023-07-06
CUST009180,STR0082,Tier 2,29,15-25K,7.560848027502872,2023-07-31
CUST009181,STR0107,Tier 3,29,15-25K,4.575257268564198,2023-07-12
CUST009182,STR0011,Metro,28,75K+,9.630996311768179,2023-04-27
CUST009183,STR0021,Metro,23,25-50K,4.462250703744592,2023-02-08
CUST009184,STR0007,Metro,42,50-75K,8.111546466469044,2023-02-05
CUST009185,STR0051,Tier 2,55,50-75K,7.493860015483748,2023-06-20
CUST009186,STR0025,Metro,18,50-75K,5.87802393268788,2023-03-09
CUST009187,STR0005,Metro,25,25-50K,4.930282006149991,2024-03-20
CUST009188,STR0099,Tier 3,44,25-50K,5.7279881214004895,2024-03-06
CUST009189,STR0071,Tier 2,23,25-50K,6.677641104769623,2023-03-27
CUST009190,STR0014,Metro,44,50-75K,9.667807992451632,2023-07-16
CUST009191,STR0078,Tier 2,35,50-75K,5.922725665246158,2023-04-21
CUST009192,STR0027,Metro,33,50-75K,7.322666843303294,2024-01-02
CUST009193,STR0043,Tier 2,20,50-75K,3.2604107978947945,2023-10-12
CUST009194,STR0025,Metro,27,50-75K,5.05772164058871,2024-01-23
CUST009195,STR0034,Metro,35,50-75K,6.425182678872511,2023-07-22
CUST009196,STR0090,Tier 3,44,15-25K,3.6051686730081136,2023-07-06
CUST009197,STR0118,Tier 3,31,15-25K,3.0014137950267528,2023-11-02
CUST009198,STR0113,Tier 3,44,10-15K,6.930788077617219,2023-05-15
CUST009199,STR0047,Tier 2,35,15-25K,5.517765365660394,2023-03-29
CUST009200,STR0024,Metro,32,50-75K,8.538949041514282,2023-06-24
CUST009201,STR0006,Metro,43,75K+,9.62544356930088,2023-04-22
CUST009202,STR0044,Tier 2,37,25-50K,5.183151139024855,2024-02-05
CUST009203,STR0005,Metro,40,75K+,6.5458666413763815,2023-02-21
CUST009204,STR0001,Metro,38,25-50K,8.272436715161227,2023-12-30
CUST009205,STR0021,Metro,30,75K+,7.722954685345946,2023-07-25
CUST009206,STR0050,Tier 2,39,15-25K,5.96615569169777,2023-06-07
CUST009207,STR0071,Tier 2,33,25-50K,5.170800099674422,2024-03-06
CUST009208,STR0063,Tier 2,27,15-25K,5.769895806966875,2023-06-26
CUST009209,STR0002,Metro,33,50-75K,4.276069865881112,2024-02-16
CUST009210,STR0092,Tier 3,35,15-25K,7.5986024018817275,2024-01-21
CUST009211,STR0081,Tier 2,31,50-75K,7.609320757878325,2023-03-20
CUST009212,STR0025,Metro,38,50-75K,9.771599399262126,2023-03-12
CUST009213,STR0078,Tier 2,48,15-25K,5.601214359917774,2023-10-16
CUST009214,STR0008,Metro,28,75K+,7.337603261679692,2023-08-13
CUST009215,STR0010,Metro,40,50-75K,7.241149928828423,2023-05-07
CUST009216,STR0014,Metro,31,25-50K,5.028941289239438,2024-01-09
CUST009217,STR0088,Tier 3,35,10-15K,5.956475172946979,2023-08-13
CUST009218,STR0078,Tier 2,34,15-25K,3.9838538795640406,2024-01-17
CUST009219,STR0002,Metro,30,25-50K,7.933596049215583,2024-01-05
CUST009220,STR0030,Metro,38,50-75K,5.165344974519734,2023-11-28
CUST009221,STR0118,Tier 3,38,15-25K,6.577715394075442,2023-02-11
CUST009222,STR0013,Metro,39,75K+,9.816303719663123,2024-03-07
CUST009223,STR0035,Metro,35,25-50K,9.99322132361813,2024-03-25
CUST009224,STR0076,Tier 2,36,25-50K,6.199031472018993,2024-02-09
CUST009225,STR0043,Tier 2,40,15-25K,3.9889910923306515,2023-10-26
CUST009226,STR0015,Metro,42,50-75K,6.440138582265247,2023-08-22
CUST009227,STR0021,Metro,28,75K+,7.569687347692291,2023-05-07
CUST009228,STR0066,Tier 2,21,25-50K,4.5469917532896345,2024-02-19
CUST009229,STR0068,Tier 2,24,25-50K,4.763672560899822,2023-02-20
CUST009230,STR0032,Metro,28,50-75K,6.746948755564203,2023-02-15
CUST009231,STR0011,Metro,24,50-75K,4.045787655441025,2023-10-30
CUST009232,STR0079,Tier 2,41,25-50K,6.156270334098904,2023-07-17
CUST009233,STR0061,Tier 2,19,25-50K,3.0833443088777623,2023-10-21
CUST009234,STR0022,Metro,30,50-75K,4.520227505275508,2023-01-14
CUST009235,STR0052,Tier 2,40,15-25K,3.971246240654442,2023-07-12
CUST009236,STR0114,Tier 3,36,10-15K,4.782069187610307,2023-03-02
CUST009237,STR0039,Metro,29,75K+,4.467429690958805,2023-12-24
CUST009238,STR0029,Metro,37,25-50K,7.693642796595803,2024-02-27
CUST009239,STR0028,Metro,28,50-75K,8.42874172698792,2023-11-03
CUST009240,STR0056,Tier 2,26,15-25K,4.917931984105946,2023-12-26
CUST009241,STR0023,Metro,21,50-75K,7.417203873669124,2024-01-27
CUST009242,STR0006,Metro,32,75K+,9.697691050946036,2023-10-14
CUST009243,STR0007,Metro,46,75K+,7.166920857375178,2023-01-18
CUST009244,STR0009,Metro,42,75K+,8.588639888419856,2023-05-20
CUST009245,STR0006,Metro,23,25-50K,6.661372604626746,2024-01-20
CUST009246,STR0109,Tier 3,28,15-25K,7.091334422424933,2023-01-16
CUST009247,STR0106,Tier 3,25,15-25K,6.542486619545729,2023-01-12
CUST009248,STR0027,Metro,57,75K+,5.521924770637679,2024-03-03
