inventory_id,store_id,product_id,current_stock,reorder_point,stockout_days_last_month,avg_daily_sales,last_restock_date
INV002745,STR0071,PRD0015,27,6,14,0.9,2024-09-29
INV002746,STR0071,PRD0016,124,31,11,4.13,2024-09-21
INV002747,STR0071,PRD0017,136,34,8,4.53,2024-09-08
INV002748,STR0071,PRD0018,91,22,11,3.03,2024-09-11
INV002749,STR0071,PRD0019,74,18,9,2.47,2024-09-20
INV002750,STR0071,PRD0020,129,32,0,4.3,2024-09-26
INV002751,STR0071,PRD0021,96,24,2,3.2,2024-09-04
INV002752,STR0071,PRD0022,147,36,0,4.9,2024-09-10
INV002753,STR0071,PRD0023,46,11,1,1.53,2024-09-24
INV002754,STR0071,PRD0024,131,32,14,4.37,2024-09-22
INV002755,STR0071,PRD0025,49,12,1,1.63,2024-09-12
INV002756,STR0071,PRD0026,146,36,14,4.87,2024-09-10
INV002757,STR0071,PRD0027,132,33,11,4.4,2024-09-22
INV002758,STR0071,PRD0028,149,37,2,4.97,2024-09-26
INV002759,STR0071,PRD0029,93,23,1,3.1,2024-09-25
INV002760,STR0071,PRD0030,25,6,3,0.83,2024-09-01
INV002761,STR0071,PRD0031,102,25,13,3.4,2024-09-23
INV002762,STR0071,PRD0032,29,7,6,0.97,2024-09-23
INV002763,STR0071,PRD0033,28,7,2,0.93,2024-09-07
INV002764,STR0071,PRD0034,136,34,9,4.53,2024-09-14
INV002765,STR0071,PRD0035,144,36,13,4.8,2024-09-11
INV002766,STR0071,PRD0036,60,15,6,2.0,2024-09-21
INV002767,STR0071,PRD0037,21,5,14,0.7,2024-09-15
INV002768,STR0071,PRD0038,77,19,10,2.57,2024-09-09
INV002769,STR0071,PRD0039,114,28,2,3.8,2024-09-15
INV002770,STR0072,PRD0001,71,17,7,2.37,2024-09-04
INV002771,STR0072,PRD0002,89,22,7,2.97,2024-09-11
INV002772,STR0072,PRD0003,103,25,13,3.43,2024-09-25
INV002773,STR0072,PRD0004,54,13,10,1.8,2024-09-10
INV002774,STR0072,PRD0005,103,25,7,3.43,2024-09-18
INV002775,STR0072,PRD0006,104,26,2,3.47,2024-09-16
INV002776,STR0072,PRD0007,83,20,14,2.77,2024-09-22
INV002777,STR0072,PRD0008,41,10,0,1.37,2024-09-03
INV002778,STR0072,PRD0009,62,15,13,2.07,2024-09-08
INV002779,STR0072,PRD0010,123,30,14,4.1,2024-09-24
INV002780,STR0072,PRD0011,86,21,3,2.87,2024-09-23
INV002781,STR0072,PRD0012,124,31,2,4.13,2024-09-15
INV002782,STR0072,PRD0013,114,28,1,3.8,2024-09-10
INV002783,STR0072,PRD0014,21,5,13,0.7,2024-09-22
INV002784,STR0072,PRD0015,144,36,6,4.8,2024-09-28
INV002785,STR0072,PRD0016,87,21,12,2.9,2024-09-23
INV002786,STR0072,PRD0017,103,25,0,3.43,2024-09-27
INV002787,STR0072,PRD0018,101,25,1,3.37,2024-09-23
INV002788,STR0072,PRD0019,124,31,3,4.13,2024-09-11
INV002789,STR0072,PRD0020,96,24,9,3.2,2024-09-25
INV002790,STR0072,PRD0021,138,34,5,4.6,2024-09-10
INV002791,STR0072,PRD0022,42,10,6,1.4,2024-09-29
INV002792,STR0072,PRD0023,48,12,4,1.6,2024-09-29
INV002793,STR0072,PRD0024,93,23,3,3.1,2024-09-10
INV002794,STR0072,PRD0025,71,17,1,2.37,2024-09-28
INV002795,STR0072,PRD0026,32,8,5,1.07,2024-09-12
INV002796,STR0072,PRD0027,99,24,7,3.3,2024-09-14
INV002797,STR0072,PRD0028,132,33,5,4.4,2024-09-13
INV002798,STR0072,PRD0029,61,15,13,2.03,2024-09-12
INV002799,STR0072,PRD0030,121,30,12,4.03,2024-09-22
INV002800,STR0072,PRD0031,92,23,14,3.07,2024-09-16
INV002801,STR0072,PRD0032,37,9,5,1.23,2024-09-03
INV002802,STR0072,PRD0033,67,16,4,2.23,2024-09-25
INV002803,STR0072,PRD0034,69,17,10,2.3,2024-09-19
INV002804,STR0072,PRD0035,72,18,3,2.4,2024-09-14
INV002805,STR0072,PRD0036,62,15,11,2.07,2024-09-14
INV002806,STR0072,PRD0037,51,12,4,1.7,2024-09-21
INV002807,STR0072,PRD0038,113,28,3,3.77,2024-09-04
INV002808,STR0072,PRD0039,107,26,7,3.57,2024-09-29
INV002809,STR0073,PRD0001,52,13,0,1.73,2024-09-05
INV002810,STR0073,PRD0002,48,12,4,1.6,2024-09-04
INV002811,STR0073,PRD0003,60,15,0,2.0,2024-09-08
INV002812,STR0073,PRD0004,47,11,0,1.57,2024-09-04
INV002813,STR0073,PRD0005,149,37,2,4.97,2024-09-28
INV002814,STR0073,PRD0006,56,14,4,1.87,2024-09-04
INV002815,STR0073,PRD0007,37,9,4,1.23,2024-09-27
INV002816,STR0073,PRD0008,32,8,13,1.07,2024-09-17
INV002817,STR0073,PRD0009,28,7,2,0.93,2024-09-13
INV002818,STR0073,PRD0010,83,20,3,2.77,2024-09-02
INV002819,STR0073,PRD0011,112,28,3,3.73,2024-09-03
INV002820,STR0073,PRD0012,23,5,10,0.77,2024-09-18
INV002821,STR0073,PRD0013,36,9,10,1.2,2024-09-08
INV002822,STR0073,PRD0014,24,6,1,0.8,2024-09-25
INV002823,STR0073,PRD0015,117,29,2,3.9,2024-09-06
INV002824,STR0073,PRD0016,135,33,0,4.5,2024-09-16
INV002825,STR0073,PRD0017,90,22,9,3.0,2024-09-21
INV002826,STR0073,PRD0018,29,7,10,0.97,2024-09-28
INV002827,STR0073,PRD0019,20,5,2,0.67,2024-09-15
INV002828,STR0073,PRD0020,47,11,0,1.57,2024-09-05
INV002829,STR0073,PRD0021,124,31,2,4.13,2024-09-06
INV002830,STR0073,PRD0022,26,6,10,0.87,2024-09-17
INV002831,STR0073,PRD0023,106,26,0,3.53,2024-09-08
INV002832,STR0073,PRD0024,101,25,14,3.37,2024-09-02
INV002833,STR0073,PRD0025,117,29,7,3.9,2024-09-24
INV002834,STR0073,PRD0026,82,20,0,2.73,2024-09-26
INV002835,STR0073,PRD0027,65,16,3,2.17,2024-09-23
INV002836,STR0073,PRD0028,22,5,13,0.73,2024-09-14
INV002837,STR0073,PRD0029,23,5,5,0.77,2024-09-24
INV002838,STR0073,PRD0030,84,21,13,2.8,2024-09-08
INV002839,STR0073,PRD0031,27,6,14,0.9,2024-09-23
INV002840,STR0073,PRD0032,139,34,5,4.63,2024-09-16
INV002841,STR0073,PRD0033,135,33,14,4.5,2024-09-08
INV002842,STR0073,PRD0034,25,6,0,0.83,2024-09-22
INV002843,STR0073,PRD0035,85,21,5,2.83,2024-09-09
INV002844,STR0073,PRD0036,20,5,11,0.67,2024-09-01
INV002845,STR0073,PRD0037,124,31,2,4.13,2024-09-04
INV002846,STR0073,PRD0038,87,21,6,2.9,2024-09-06
INV002847,STR0073,PRD0039,34,8,12,1.13,2024-09-18
INV002848,STR0074,PRD0001,96,24,9,3.2,2024-09-11
INV002849,STR0074,PRD0002,57,14,7,1.9,2024-09-01
INV002850,STR0074,PRD0003,71,17,14,2.37,2024-09-15
INV002851,STR0074,PRD0004,49,12,6,1.63,2024-09-09
INV002852,STR0074,PRD0005,127,31,4,4.23,2024-09-29
INV002853,STR0074,PRD0006,70,17,4,2.33,2024-09-07
INV002854,STR0074,PRD0007,143,35,8,4.77,2024-09-24
INV002855,STR0074,PRD0008,144,36,6,4.8,2024-09-09
INV002856,STR0074,PRD0009,60,15,4,2.0,2024-09-18
INV002857,STR0074,PRD0010,76,19,13,2.53,2024-09-14
INV002858,STR0074,PRD0011,37,9,5,1.23,2024-09-10
INV002859,STR0074,PRD0012,138,34,10,4.6,2024-09-25
INV002860,STR0074,PRD0013,81,20,5,2.7,2024-09-04
INV002861,STR0074,PRD0014,78,19,10,2.6,2024-09-18
INV002862,STR0074,PRD0015,54,13,2,1.8,2024-09-05
INV002863,STR0074,PRD0016,92,23,5,3.07,2024-09-27
INV002864,STR0074,PRD0017,22,5,0,0.73,2024-09-20
INV002865,STR0074,PRD0018,49,12,4,1.63,2024-09-19
INV002866,STR0074,PRD0019,125,31,0,4.17,2024-09-26
INV002867,STR0074,PRD0020,26,6,2,0.87,2024-09-26
INV002868,STR0074,PRD0021,137,34,14,4.57,2024-09-21
INV002869,STR0074,PRD0022,55,13,2,1.83,2024-09-01
INV002870,STR0074,PRD0023,133,33,1,4.43,2024-09-09
INV002871,STR0074,PRD0024,77,19,12,2.57,2024-09-21
INV002872,STR0074,PRD0025,61,15,10,2.03,2024-09-17
INV002873,STR0074,PRD0026,86,21,14,2.87,2024-09-17
INV002874,STR0074,PRD0027,134,33,12,4.47,2024-09-02
INV002875,STR0074,PRD0028,139,34,8,4.63,2024-09-12
INV002876,STR0074,PRD0029,60,15,14,2.0,2024-09-13
INV002877,STR0074,PRD0030,81,20,1,2.7,2024-09-11
INV002878,STR0074,PRD0031,84,21,0,2.8,2024-09-15
INV002879,STR0074,PRD0032,129,32,0,4.3,2024-09-17
INV002880,STR0074,PRD0033,52,13,12,1.73,2024-09-22
INV002881,STR0074,PRD0034,50,12,14,1.67,2024-09-16
INV002882,STR0074,PRD0035,130,32,5,4.33,2024-09-28
INV002883,STR0074,PRD0036,25,6,13,0.83,2024-09-17
INV002884,STR0074,PRD0037,138,34,0,4.6,2024-09-04
INV002885,STR0074,PRD0038,142,35,3,4.73,2024-09-02
INV002886,STR0074,PRD0039,80,20,2,2.67,2024-09-29
INV002887,STR0075,PRD0001,66,16,13,2.2,2024-09-23
INV002888,STR0075,PRD0002,76,19,3,2.53,2024-09-01
INV002889,STR0075,PRD0003,22,5,2,0.73,2024-09-09
INV002890,STR0075,PRD0004,35,8,13,1.17,2024-09-13
INV002891,STR0075,PRD0005,121,30,7,4.03,2024-09-25
INV002892,STR0075,PRD0006,27,6,10,0.9,2024-09-16
INV002893,STR0075,PRD0007,38,9,13,1.27,2024-09-24
INV002894,STR0075,PRD0008,24,6,3,0.8,2024-09-09
INV002895,STR0075,PRD0009,124,31,11,4.13,2024-09-25
INV002896,STR0075,PRD0010,75,18,5,2.5,2024-09-25
INV002897,STR0075,PRD0011,142,35,6,4.73,2024-09-28
INV002898,STR0075,PRD0012,77,19,5,2.57,2024-09-22
INV002899,STR0075,PRD0013,40,10,7,1.33,2024-09-02
INV002900,STR0075,PRD0014,120,30,6,4.0,2024-09-16
INV002901,STR0075,PRD0015,124,31,12,4.13,2024-09-19
INV002902,STR0075,PRD0016,74,18,7,2.47,2024-09-28
INV002903,STR0075,PRD0017,27,6,4,0.9,2024-09-06
INV002904,STR0075,PRD0018,76,19,13,2.53,2024-09-27
INV002905,STR0075,PRD0019,124,31,4,4.13,2024-09-10
INV002906,STR0075,PRD0020,54,13,1,1.8,2024-09-20
INV002907,STR0075,PRD0021,79,19,11,2.63,2024-09-07
INV002908,STR0075,PRD0022,23,5,7,0.77,2024-09-01
INV002909,STR0075,PRD0023,130,32,8,4.33,2024-09-05
INV002910,STR0075,PRD0024,126,31,0,4.2,2024-09-05
INV002911,STR0075,PRD0025,93,23,5,3.1,2024-09-08
INV002912,STR0075,PRD0026,51,12,1,1.7,2024-09-09
INV002913,STR0075,PRD0027,97,24,4,3.23,2024-09-05
INV002914,STR0075,PRD0028,129,32,8,4.3,2024-09-02
INV002915,STR0075,PRD0029,92,23,5,3.07,2024-09-04
INV002916,STR0075,PRD0030,141,35,2,4.7,2024-09-15
INV002917,STR0075,PRD0031,115,28,6,3.83,2024-09-03
INV002918,STR0075,PRD0032,142,35,10,4.73,2024-09-09
INV002919,STR0075,PRD0033,96,24,13,3.2,2024-09-23
INV002920,STR0075,PRD0034,149,37,14,4.97,2024-09-16
INV002921,STR0075,PRD0035,108,27,9,3.6,2024-09-06
INV002922,STR0075,PRD0036,106,26,10,3.53,2024-09-14
INV002923,STR0075,PRD0037,141,35,8,4.7,2024-09-24
INV002924,STR0075,PRD0038,118,29,11,3.93,2024-09-11
INV002925,STR0075,PRD0039,88,22,2,2.93,2024-09-19
INV002926,STR0076,PRD0001,24,6,2,0.8,2024-09-12
INV002927,STR0076,PRD0002,29,7,4,0.97,2024-09-29
INV002928,STR0076,PRD0003,105,26,7,3.5,2024-09-02
INV002929,STR0076,PRD0004,45,11,7,1.5,2024-09-01
INV002930,STR0076,PRD0005,30,7,2,1.0,2024-09-21
INV002931,STR0076,PRD0006,145,36,7,4.83,2024-09-04
INV002932,STR0076,PRD0007,27,6,4,0.9,2024-09-22
INV002933,STR0076,PRD0008,104,26,6,3.47,2024-09-26
INV002934,STR0076,PRD0009,61,15,9,2.03,2024-09-06
INV002935,STR0076,PRD0010,86,21,7,2.87,2024-09-29
INV002936,STR0076,PRD0011,143,35,14,4.77,2024-09-02
INV002937,STR0076,PRD0012,34,8,6,1.13,2024-09-09
INV002938,STR0076,PRD0013,78,19,6,2.6,2024-09-06
INV002939,STR0076,PRD0014,21,5,13,0.7,2024-09-17
INV002940,STR0076,PRD0015,71,17,12,2.37,2024-09-25
INV002941,STR0076,PRD0016,57,14,8,1.9,2024-09-06
INV002942,STR0076,PRD0017,129,32,12,4.3,2024-09-14
INV002943,STR0076,PRD0018,138,34,14,4.6,2024-09-16
INV002944,STR0076,PRD0019,81,20,2,2.7,2024-09-24
INV002945,STR0076,PRD0020,146,36,5,4.87,2024-09-11
INV002946,STR0076,PRD0021,69,17,13,2.3,2024-09-19
INV002947,STR0076,PRD0022,23,5,10,0.77,2024-09-19
INV002948,STR0076,PRD0023,98,24,5,3.27,2024-09-13
INV002949,STR0076,PRD0024,28,7,2,0.93,2024-09-13
INV002950,STR0076,PRD0025,145,36,0,4.83,2024-09-22
INV002951,STR0076,PRD0026,69,17,4,2.3,2024-09-04
INV002952,STR0076,PRD0027,35,8,4,1.17,2024-09-19
INV002953,STR0076,PRD0028,114,28,7,3.8,2024-09-04
INV002954,STR0076,PRD0029,72,18,3,2.4,2024-09-29
INV002955,STR0076,PRD0030,79,19,3,2.63,2024-09-17
INV002956,STR0076,PRD0031,44,11,8,1.47,2024-09-08
INV002957,STR0076,PRD0032,42,10,6,1.4,2024-09-23
INV002958,STR0076,PRD0033,118,29,1,3.93,2024-09-03
INV002959,STR0076,PRD0034,31,7,14,1.03,2024-09-08
INV002960,STR0076,PRD0035,115,28,13,3.83,2024-09-24
INV002961,STR0076,PRD0036,79,19,7,2.63,2024-09-23
INV002962,STR0076,PRD0037,137,34,10,4.57,2024-09-24
INV002963,STR0076,PRD0038,136,34,13,4.53,2024-09-01
INV002964,STR0076,PRD0039,112,28,11,3.73,2024-09-01
INV002965,STR0077,PRD0001,148,37,4,4.93,2024-09-05
INV002966,STR0077,PRD0002,72,18,6,2.4,2024-09-02
INV002967,STR0077,PRD0003,22,5,0,0.73,2024-09-10
INV002968,STR0077,PRD0004,142,35,13,4.73,2024-09-03
INV002969,STR0077,PRD0005,70,17,1,2.33,2024-09-22
INV002970,STR0077,PRD0006,33,8,0,1.1,2024-09-10
INV002971,STR0077,PRD0007,119,29,9,3.97,2024-09-08
INV002972,STR0077,PRD0008,51,12,3,1.7,2024-09-09
INV002973,STR0077,PRD0009,93,23,4,3.1,2024-09-12
INV002974,STR0077,PRD0010,75,18,7,2.5,2024-09-21
INV002975,STR0077,PRD0011,122,30,4,4.07,2024-09-19
INV002976,STR0077,PRD0012,116,29,5,3.87,2024-09-29
INV002977,STR0077,PRD0013,149,37,7,4.97,2024-09-23
INV002978,STR0077,PRD0014,128,32,11,4.27,2024-09-07
INV002979,STR0077,PRD0015,98,24,1,3.27,2024-09-11
INV002980,STR0077,PRD0016,119,29,12,3.97,2024-09-02
INV002981,STR0077,PRD0017,123,30,9,4.1,2024-09-27
INV002982,STR0077,PRD0018,117,29,12,3.9,2024-09-19
INV002983,STR0077,PRD0019,145,36,6,4.83,2024-09-28
INV002984,STR0077,PRD0020,118,29,14,3.93,2024-09-07
INV002985,STR0077,PRD0021,35,8,1,1.17,2024-09-28
INV002986,STR0077,PRD0022,27,6,14,0.9,2024-09-06
INV002987,STR0077,PRD0023,53,13,7,1.77,2024-09-19
INV002988,STR0077,PRD0024,64,16,12,2.13,2024-09-10
INV002989,STR0077,PRD0025,79,19,1,2.63,2024-09-14
INV002990,STR0077,PRD0026,35,8,1,1.17,2024-09-26
INV002991,STR0077,PRD0027,111,27,5,3.7,2024-09-06
INV002992,STR0077,PRD0028,100,25,2,3.33,2024-09-12
INV002993,STR0077,PRD0029,31,7,14,1.03,2024-09-12
INV002994,STR0077,PRD0030,84,21,2,2.8,2024-09-06
INV002995,STR0077,PRD0031,90,22,11,3.0,2024-09-15
INV002996,STR0077,PRD0032,48,12,12,1.6,2024-09-16
INV002997,STR0077,PRD0033,131,32,1,4.37,2024-09-06
INV002998,STR0077,PRD0034,37,9,4,1.23,2024-09-15
INV002999,STR0077,PRD0035,135,33,11,4.5,2024-09-25
INV003000,STR0077,PRD0036,89,22,12,2.97,2024-09-21
INV003001,STR0077,PRD0037,58,14,13,1.93,2024-09-13
INV003002,STR0077,PRD0038,55,13,8,1.83,2024-09-13
INV003003,STR0077,PRD0039,141,35,2,4.7,2024-09-14
INV003004,STR0078,PRD0001,126,31,10,4.2,2024-09-18
INV003005,STR0078,PRD0002,77,19,5,2.57,2024-09-14
INV003006,STR0078,PRD0003,47,11,13,1.57,2024-09-27
INV003007,STR0078,PRD0004,117,29,6,3.9,2024-09-23
INV003008,STR0078,PRD0005,147,36,7,4.9,2024-09-14
INV003009,STR0078,PRD0006,107,26,8,3.57,2024-09-15
INV003010,STR0078,PRD0007,81,20,7,2.7,2024-09-28
INV003011,STR0078,PRD0008,100,25,4,3.33,2024-09-24
INV003012,STR0078,PRD0009,22,5,8,0.73,2024-09-25
INV003013,STR0078,PRD0010,55,13,6,1.83,2024-09-23
INV003014,STR0078,PRD0011,98,24,7,3.27,2024-09-24
INV003015,STR0078,PRD0012,90,22,6,3.0,2024-09-06
INV003016,STR0078,PRD0013,25,6,12,0.83,2024-09-24
INV003017,STR0078,PRD0014,106,26,3,3.53,2024-09-21
INV003018,STR0078,PRD0015,35,8,6,1.17,2024-09-06
INV003019,STR0078,PRD0016,42,10,9,1.4,2024-09-16
INV003020,STR0078,PRD0017,123,30,7,4.1,2024-09-22
INV003021,STR0078,PRD0018,146,36,9,4.87,2024-09-12
INV003022,STR0078,PRD0019,135,33,5,4.5,2024-09-22
INV003023,STR0078,PRD0020,58,14,0,1.93,2024-09-01
INV003024,STR0078,PRD0021,92,23,6,3.07,2024-09-06
INV003025,STR0078,PRD0022,88,22,3,2.93,2024-09-10
INV003026,STR0078,PRD0023,42,10,5,1.4,2024-09-18
INV003027,STR0078,PRD0024,94,23,10,3.13,2024-09-08
INV003028,STR0078,PRD0025,31,7,8,1.03,2024-09-22
INV003029,STR0078,PRD0026,68,17,8,2.27,2024-09-12
INV003030,STR0078,PRD0027,122,30,2,4.07,2024-09-16
INV003031,STR0078,PRD0028,65,16,7,2.17,2024-09-15
INV003032,STR0078,PRD0029,33,8,9,1.1,2024-09-18
INV003033,STR0078,PRD0030,140,35,5,4.67,2024-09-08
INV003034,STR0078,PRD0031,36,9,2,1.2,2024-09-23
INV003035,STR0078,PRD0032,126,31,1,4.2,2024-09-12
INV003036,STR0078,PRD0033,39,9,13,1.3,2024-09-14
INV003037,STR0078,PRD0034,113,28,9,3.77,2024-09-13
INV003038,STR0078,PRD0035,142,35,12,4.73,2024-09-09
INV003039,STR0078,PRD0036,51,12,6,1.7,2024-09-07
INV003040,STR0078,PRD0037,62,15,8,2.07,2024-09-07
INV003041,STR0078,PRD0038,93,23,9,3.1,2024-09-10
INV003042,STR0078,PRD0039,114,28,1,3.8,2024-09-05
INV003043,STR0079,PRD0001,74,18,5,2.47,2024-09-06
INV003044,STR0079,PRD0002,141,35,2,4.7,2024-09-01
INV003045,STR0079,PRD0003,27,6,5,0.9,2024-09-04
INV003046,STR0079,PRD0004,131,32,6,4.37,2024-09-24
INV003047,STR0079,PRD0005,108,27,10,3.6,2024-09-21
INV003048,STR0079,PRD0006,124,31,9,4.13,2024-09-09
INV003049,STR0079,PRD0007,147,36,13,4.9,2024-09-12
INV003050,STR0079,PRD0008,91,22,3,3.03,2024-09-01
INV003051,STR0079,PRD0009,60,15,14,2.0,2024-09-11
INV003052,STR0079,PRD0010,112,28,12,3.73,2024-09-26
INV003053,STR0079,PRD0011,62,15,7,2.07,2024-09-07
INV003054,STR0079,PRD0012,42,10,10,1.4,2024-09-21
INV003055,STR0079,PRD0013,47,11,11,1.57,2024-09-24
INV003056,STR0079,PRD0014,35,8,14,1.17,2024-09-03
INV003057,STR0079,PRD0015,113,28,1,3.77,2024-09-26
INV003058,STR0079,PRD0016,130,32,14,4.33,2024-09-19
INV003059,STR0079,PRD0017,58,14,7,1.93,2024-09-19
INV003060,STR0079,PRD0018,128,32,10,4.27,2024-09-08
INV003061,STR0079,PRD0019,149,37,6,4.97,2024-09-14
INV003062,STR0079,PRD0020,80,20,6,2.67,2024-09-02
INV003063,STR0079,PRD0021,88,22,0,2.93,2024-09-21
INV003064,STR0079,PRD0022,55,13,14,1.83,2024-09-19
INV003065,STR0079,PRD0023,123,30,9,4.1,2024-09-19
INV003066,STR0079,PRD0024,86,21,13,2.87,2024-09-16
INV003067,STR0079,PRD0025,70,17,12,2.33,2024-09-13
INV003068,STR0079,PRD0026,32,8,2,1.07,2024-09-16
INV003069,STR0079,PRD0027,128,32,7,4.27,2024-09-06
INV003070,STR0079,PRD0028,91,22,8,3.03,2024-09-01
INV003071,STR0079,PRD0029,146,36,2,4.87,2024-09-01
INV003072,STR0079,PRD0030,78,19,8,2.6,2024-09-08
INV003073,STR0079,PRD0031,70,17,9,2.33,2024-09-18
INV003074,STR0079,PRD0032,46,11,3,1.53,2024-09-25
INV003075,STR0079,PRD0033,40,10,3,1.33,2024-09-05
INV003076,STR0079,PRD0034,148,37,10,4.93,2024-09-13
INV003077,STR0079,PRD0035,37,9,9,1.23,2024-09-20
INV003078,STR0079,PRD0036,104,26,4,3.47,2024-09-09
INV003079,STR0079,PRD0037,37,9,7,1.23,2024-09-28
INV003080,STR0079,PRD0038,38,9,8,1.27,2024-09-09
INV003081,STR0079,PRD0039,82,20,5,2.73,2024-09-15
INV003082,STR0080,PRD0001,130,32,0,4.33,2024-09-22
INV003083,STR0080,PRD0002,116,29,1,3.87,2024-09-08
INV003084,STR0080,PRD0003,83,20,1,2.77,2024-09-16
INV003085,STR0080,PRD0004,77,19,11,2.57,2024-09-03
INV003086,STR0080,PRD0005,127,31,8,4.23,2024-09-08
INV003087,STR0080,PRD0006,130,32,6,4.33,2024-09-19
INV003088,STR0080,PRD0007,25,6,7,0.83,2024-09-12
INV003089,STR0080,PRD0008,122,30,7,4.07,2024-09-08
INV003090,STR0080,PRD0009,125,31,5,4.17,2024-09-23
INV003091,STR0080,PRD0010,82,20,5,2.73,2024-09-23
INV003092,STR0080,PRD0011,22,5,11,0.73,2024-09-18
INV003093,STR0080,PRD0012,56,14,10,1.87,2024-09-28
INV003094,STR0080,PRD0013,50,12,12,1.67,2024-09-04
INV003095,STR0080,PRD0014,91,22,4,3.03,2024-09-02
INV003096,STR0080,PRD0015,33,8,5,1.1,2024-09-13
INV003097,STR0080,PRD0016,106,26,6,3.53,2024-09-07
INV003098,STR0080,PRD0017,130,32,5,4.33,2024-09-07
INV003099,STR0080,PRD0018,94,23,9,3.13,2024-09-06
INV003100,STR0080,PRD0019,95,23,3,3.17,2024-09-29
INV003101,STR0080,PRD0020,60,15,9,2.0,2024-09-03
INV003102,STR0080,PRD0021,76,19,4,2.53,2024-09-23
INV003103,STR0080,PRD0022,105,26,11,3.5,2024-09-17
INV003104,STR0080,PRD0023,39,9,6,1.3,2024-09-21
INV003105,STR0080,PRD0024,51,12,4,1.7,2024-09-21
INV003106,STR0080,PRD0025,129,32,14,4.3,2024-09-11
INV003107,STR0080,PRD0026,30,7,9,1.0,2024-09-23
INV003108,STR0080,PRD0027,76,19,6,2.53,2024-09-07
INV003109,STR0080,PRD0028,30,7,6,1.0,2024-09-17
INV003110,STR0080,PRD0029,134,33,0,4.47,2024-09-16
INV003111,STR0080,PRD0030,119,29,3,3.97,2024-09-22
INV003112,STR0080,PRD0031,73,18,11,2.43,2024-09-23
INV003113,STR0080,PRD0032,43,10,4,1.43,2024-09-16
INV003114,STR0080,PRD0033,43,10,9,1.43,2024-09-17
INV003115,STR0080,PRD0034,40,10,9,1.33,2024-09-11
INV003116,STR0080,PRD0035,76,19,4,2.53,2024-09-26
INV003117,STR0080,PRD0036,82,20,9,2.73,2024-09-13
INV003118,STR0080,PRD0037,68,17,3,2.27,2024-09-26
INV003119,STR0080,PRD0038,52,13,10,1.73,2024-09-04
INV003120,STR0080,PRD0039,98,24,6,3.27,2024-09-01
INV003121,STR0081,PRD0001,24,6,13,0.8,2024-09-08
INV003122,STR0081,PRD0002,31,7,4,1.03,2024-09-16
INV003123,STR0081,PRD0003,44,11,9,1.47,2024-09-08
INV003124,STR0081,PRD0004,142,35,6,4.73,2024-09-18
INV003125,STR0081,PRD0005,76,19,1,2.53,2024-09-23
INV003126,STR0081,PRD0006,41,10,1,1.37,2024-09-19
INV003127,STR0081,PRD0007,83,20,8,2.77,2024-09-10
INV003128,STR0081,PRD0008,47,11,11,1.57,2024-09-03
INV003129,STR0081,PRD0009,142,35,10,4.73,2024-09-02
INV003130,STR0081,PRD0010,51,12,7,1.7,2024-09-21
INV003131,STR0081,PRD0011,74,18,4,2.47,2024-09-25
INV003132,STR0081,PRD0012,93,23,14,3.1,2024-09-08
INV003133,STR0081,PRD0013,76,19,2,2.53,2024-09-18
INV003134,STR0081,PRD0014,97,24,12,3.23,2024-09-01
INV003135,STR0081,PRD0015,44,11,7,1.47,2024-09-10
INV003136,STR0081,PRD0016,63,15,13,2.1,2024-09-22
INV003137,STR0081,PRD0017,61,15,14,2.03,2024-09-08
INV003138,STR0081,PRD0018,75,18,10,2.5,2024-09-01
INV003139,STR0081,PRD0019,121,30,11,4.03,2024-09-04
INV003140,STR0081,PRD0020,27,6,7,0.9,2024-09-10
INV003141,STR0081,PRD0021,124,31,5,4.13,2024-09-19
INV003142,STR0081,PRD0022,85,21,4,2.83,2024-09-21
INV003143,STR0081,PRD0023,20,5,5,0.67,2024-09-21
INV003144,STR0081,PRD0024,84,21,10,2.8,2024-09-24
INV003145,STR0081,PRD0025,32,8,2,1.07,2024-09-18
INV003146,STR0081,PRD0026,78,19,2,2.6,2024-09-11
INV003147,STR0081,PRD0027,57,14,14,1.9,2024-09-06
INV003148,STR0081,PRD0028,41,10,2,1.37,2024-09-05
INV003149,STR0081,PRD0029,123,30,9,4.1,2024-09-26
INV003150,STR0081,PRD0030,131,32,9,4.37,2024-09-09
INV003151,STR0081,PRD0031,26,6,7,0.87,2024-09-10
INV003152,STR0081,PRD0032,45,11,0,1.5,2024-09-12
INV003153,STR0081,PRD0033,103,25,7,3.43,2024-09-14
INV003154,STR0081,PRD0034,97,24,1,3.23,2024-09-22
INV003155,STR0081,PRD0035,128,32,5,4.27,2024-09-26
INV003156,STR0081,PRD0036,80,20,5,2.67,2024-09-18
INV003157,STR0081,PRD0037,139,34,10,4.63,2024-09-15
INV003158,STR0081,PRD0038,103,25,1,3.43,2024-09-16
INV003159,STR0081,PRD0039,82,20,12,2.73,2024-09-24
INV003160,STR0082,PRD0001,35,8,2,1.17,2024-09-04
INV003161,STR0082,PRD0002,56,14,6,1.87,2024-09-07
INV003162,STR0082,PRD0003,139,34,0,4.63,2024-09-22
INV003163,STR0082,PRD0004,56,14,1,1.87,2024-09-07
INV003164,STR0082,PRD0005,31,7,13,1.03,2024-09-16
INV003165,STR0082,PRD0006,74,18,10,2.47,2024-09-18
INV003166,STR0082,PRD0007,72,18,6,2.4,2024-09-28
